x_f,y_f,z_f,x,y,z,time_ms
938.03,109.94,246.88,869,93,249,8971.10965200263
921.94,98.85,245.73,885,115,245,8979.64543663821
903.49,91.41,245.11,883,174,269,8988.1812212738
905.46,91.59,245.05,883,174,269,8996.71700590939
902.72,104.9,246.08,0,169,258,9005.25279054498
860.93,130.09,249.59,1000,119,242,9013.78857518056
763.23,155.96,255.5,985,81,238,9022.32435981615
659.46,166.95,260.92,985,81,238,9030.86014445174
635.69,154.82,261.79,963,70,235,9039.39592908733
726.32,126.07,256.23,919,93,248,9047.93171372292
871.73,96.22,246.65,894,97,262,9056.4674983585
973.33,78.84,238.13,894,97,271,9065.00328299409
986.43,77.04,235.84,907,93,238,9073.53906762968
945.36,84.17,240.94,907,93,238,9082.07485226527
901.81,90.53,249.67,907,93,238,9090.61063690085
890.16,92.71,255.05,967,161,282,9099.14642153644
890.29,94.29,253.54,1022,121,265,9107.68220617203
904.55,101.13,248.01,1022,121,265,9116.21799080762
933.48,113.18,245.3,965,108,275,9124.75377544321
969.24,124.39,249.77,916,113,268,9133.28956007879
995.55,128.25,259.05,916,113,268,9141.82534471438
997.3,123.42,267.71,889,92,243,9150.36112934997
975.72,111.77,268.45,876,127,405,9158.89691398555
943.59,101.3,262.41,773,261,405,9167.43269862114
911.22,100.1,257.97,761,225,462,9175.96848325673
878.1,117.39,268.6,775,306,458,9184.50426789232
851.09,152.72,313.1,775,306,0,9193.04005252791
829.2,200.28,365.88,273,407,699,9201.57583716349
796.43,250.24,390.68,285,396,789,9210.11162179908
722.73,297.31,371.01,323,387,903,9218.64740643467
595.25,338.82,349.86,323,387,903,9227.18319107026
445.02,370.76,398.98,336,410,825,9235.71897570584
330,389.55,542.89,345,432,806,9244.25476034143
287.11,398.68,726.49,345,432,806,9252.79054497702
303.7,405.02,857.74,246,368,871,9261.32632961261
332.71,413.47,893.72,191,359,901,9269.8621142482
337.1,417.87,864,214,359,901,9278.39789888378
309.17,409.47,829.5,189,308,835,9286.93368351937
267.79,386.89,831.28,127,372,868,9295.46946815496
224.82,358.27,853.21,127,372,868,9304.00525279054
188.67,337.02,874.58,187,485,867,9312.54103742613
165.27,339.68,879.3,194,506,883,9321.07682206172
154.98,369.09,871.27,84,306,851,9329.61260669731
154.04,409.24,863.5,112,351,864,9338.1483913329
153.53,432.85,862.81,142,407,854,9346.68417596848
147.18,425.46,866.09,142,407,854,9355.21996060407
136.24,398.35,866.74,101,388,850,9363.75574523966
133.57,379.14,863.92,82,387,811,9372.29152987525
139.39,381.44,861.04,-199,296,749,9380.82731451083
123.74,386.58,858.72,-199,296,749,9389.36309914642
65.85,376.36,845.41,233,509,987,9397.89888378201
-16.36,353.52,818.56,131,459,951,9406.4346684176
-64.92,344.55,791.65,131,469,956,9414.97045305319
-37.47,369.55,790.2,56,449,940,9423.50623768877
43.94,416.01,829.37,-2,450,868,9432.04202232436
112.47,456.04,892.29,-2,450,868,9440.57780695995
121.82,473.35,945.85,58,426,725,9449.11359159553
81.87,470.08,962.16,-14,333,725,9457.64937623112
35.29,456.42,937.04,-14,333,725,9466.18516086671
9.05,430.04,881.24,-30,277,856,9474.7209455023
-0.69,389.93,811.78,111,522,982,9483.25673013789
-7.17,348.8,753.68,111,522,982,9491.79251477347
-0.3,338.65,733.81,111,522,956,9500.32829940906
28.45,376.5,769.68,44,469,956,9508.86408404465
70.85,442.34,846.33,-44,389,920,9517.39986868024
99.41,494.11,925.26,-85,455,879,9525.93565331582
89.05,503.4,972.84,-86,445,836,9534.47143795141
40.13,477.51,976.44,-60,430,890,9543.007222587
-20.42,446.85,949.73,-71,430,878,9551.54300722259
-64.86,431.39,912.92,-83,416,856,9560.07879185818
-81.67,431.38,883.31,-83,416,856,9568.61457649376
-81.17,432.15,868.15,-94,405,829,9577.15036112935
-78.09,428.21,864.04,-82,394,860,9585.68614576494
-80.49,420.2,862.45,-56,383,880,9594.22193040052
-85.08,411.07,856.42,-56,383,903,9602.75771503611
-84.72,402.36,847.76,-56,380,916,9611.2934996717
-77.18,393.24,845.63,-56,380,916,9619.82928430729
-66.05,384.9,855.71,-56,380,922,9628.36506894288
-57.3,379.08,875.37,-68,409,924,9636.90085357846
-53.92,377.18,895.41,-62,411,931,9645.43663821405
-55.51,380.9,909.78,-62,411,931,9653.97242284964
-58.78,389.56,918.3,-54,394,898,9662.50820748523
-60.77,399.59,923.17,-79,394,898,9671.04399212081
-60.83,406.36,925.86,-79,394,898,9679.5797767564
-58.87,407.2,924.83,-94,370,877,9688.11556139199
-58.65,402.45,917.57,-201,356,930,9696.65134602758
-67.52,394.73,905.6,-201,356,930,9705.18713066317
-94.02,383.08,896.09,-170,321,862,9713.72291529875
-134.18,368.09,896.01,-42,413,820,9722.25869993434
-166.6,354.62,903.62,-42,413,820,9730.79448456993
-168.83,350.71,906.81,-129,393,862,9739.33026920551
-138.27,360.59,892.93,-133,417,929,9747.8660538411
-98.31,379.35,864.3,-145,417,929,9756.40183847669
-78.91,397.71,840.18,-188,432,904,9764.93762311228
-91.59,409.61,839.6,-188,415,903,9773.47340774787
-122.73,417.26,863.77,-188,415,903,9782.00919238345
-153.56,422.32,896.29,-257,346,863,9790.54497701904
-175.67,423.16,915.83,-202,372,899,9799.08076165463
-192.64,414.11,916.29,-260,326,861,9807.61654629022
-208.13,394.44,904.96,-215,396,867,9816.1523309258
-221.1,372.49,891.69,-264,357,877,9824.68811556139
-229.74,358.22,881.37,-264,357,877,9833.22390019698
-235.47,355.27,873.95,-257,372,892,9841.75968483257
-243.26,359.93,868.68,-292,352,906,9850.29546946816
-254.49,365.79,868.04,-205,337,864,9858.83125410374
-262.96,368.48,873.06,-189,286,868,9867.36703873933
-260.91,363.93,881.05,-279,246,867,9875.90282337492
-244.33,349.83,886.23,-279,246,867,9884.43860801051
-226.82,322.19,885.38,-397,218,845,9892.97439264609
-226.76,286.18,878.36,-390,301,850,9901.51017728168
-256.75,253.13,870.57,-387,326,810,9910.04596191727
-307.63,238.92,864.39,-359,349,809,9918.58174655286
-356.49,251.32,858.12,-359,349,809,9927.11753118844
-384.37,283.17,848.61,-368,310,798,9935.65331582403
-386.33,317.92,835.6,-336,320,772,9944.18910045962
-372.67,338.79,821.49,-378,298,782,9952.72488509521
-357.21,340.23,809.42,-435,301,776,9961.26066973079
-350.17,328.47,799.07,-457,300,781,9969.79645436638
-359.48,313.77,789.62,-484,295,781,9978.33223900197
-383.81,304.3,781.46,-484,295,781,9986.86802363756
-417.63,300.23,776.61,-524,269,776,9995.40380827315
-451.71,298.06,774.94,-530,257,801,10003.9395929087
-480.29,293.29,775.57,-520,267,799,10012.4753775443
-501.69,284.22,776.39,-497,266,825,10021.0111621799
-514.63,273.17,778.08,-497,266,825,10029.5469468155
-517.69,264.49,781.05,-535,287,912,10038.0827314511
-512.04,260.9,787.18,-572,273,929,10046.6185160867
-505.33,262.21,800.53,-595,320,869,10055.1543007223
-509.51,267.57,826.15,-652,335,789,10063.6900853578
-531.81,277.36,860.22,-652,335,789,10072.2258699934
-567.42,292.77,891.63,-605,344,595,10080.761654629
-603.26,311.8,900.64,-652,313,594,10089.2974392646
-628.07,328.35,873.22,-652,313,594,10097.8332239002
-640.03,336.37,812.13,-633,311,486,10106.3690085358
-643.6,335.24,732.66,-584,288,533,10114.9047931714
-642.45,327.65,652.64,-590,238,608,10123.440577807
-632.23,317.91,587.07,-590,238,608,10131.9763624425
-613.11,304.45,542.99,-740,123,697,10140.5121470781
-596.69,279.83,527.34,-740,142,670,10149.0479317137
-601.79,240.35,542.82,-746,212,636,10157.5837163493
-636.34,195.66,581.95,-720,276,655,10166.1195009849
-686.03,164.45,625.71,-720,276,655,10174.6552856205
-724.94,164.55,658.98,-745,354,552,10183.1910702561
-739.66,197.55,671.78,-745,354,552,10191.7268548917
-734.65,248.45,665.33,-745,354,552,10200.2626395272
-727.26,297.69,646.35,-844,374,515,10208.7984241628
-725.37,333.49,618.11,-818,371,519,10217.3342087984
-735.67,353.96,583.04,-1051,373,624,10225.869993434
-768.49,349.79,549.86,-1051,373,624,10234.4057780696
-830.41,331.8,523.18,-842,1054,880,10242.9415627052
-908.72,361.49,515.35,-842,1054,880,10251.4773473408
-964.8,481.09,544.8,-743,25,652,10260.0131319764
-964.93,652.26,615.87,-830,25,701,10268.5489166119
-922.68,755.72,707.31,-830,25,701,10277.0847012475
-883.43,660.68,783.93,-288,-433,377,10285.6204858831
-833.73,381.31,810.06,252,437,362,10294.1562705187
-725.25,71.29,775.07,-731,295,362,10302.6920551543
-539.38,-96.81,687.45,-731,295,509,10311.2278397899
-356.58,-64.9,569.45,-822,497,615,10319.7636244255
-303.73,95.81,460.56,-756,520,438,10328.2994090611
-424.3,268.7,403.87,-756,520,438,10336.8351936967
-623.78,393.04,413.58,-756,520,438,10345.3709783322
-769.02,473.66,461.06,-803,445,476,10353.9067629678
-792.03,519.61,494.96,-862,342,577,10362.4425476034
-747.59,531.03,485.82,-1546,201,673,10370.978332239
-771.93,508.47,456.13,-1546,201,673,10379.5141168746
-920.85,435.42,461.28,-230,47,304,10388.0499015102
-1104.29,338.84,512.7,-562,178,468,10396.5856861458
-1178.61,244.7,576.26,-861,-11,456,10405.1214707814
-1061.95,168.54,598.45,-861,-11,456,10413.6572554169
-839.14,113.18,562.75,-951,11,326,10422.1930400525
-685.4,66.99,500.2,-951,11,326,10430.7288246881
-698.16,24.67,445.7,-848,155,483,10439.2646093237
-814.92,-0.91,412.01,-791,208,497,10447.8003939593
-910.68,8.33,391.7,-916,175,464,10456.3361785949
-921.33,56.21,382.35,-916,175,464,10464.8719632305
-881.86,120.05,394.06,-900,151,433,10473.4077478661
-865.21,170.85,425.87,-936,139,456,10481.9435325016
-877.16,189.84,463.49,-784,139,352,10490.4793171372
-894.97,183.36,479.58,-845,56,376,10499.0151017728
-895.94,163.3,467.97,-947,55,460,10507.5508864084
-878.47,138.37,439.12,-947,55,460,10516.086671044
-863.74,111.16,412.34,-880,23,383,10524.6224556796
-869.61,82.61,400.5,-913,36,400,10533.1582403152
-890.21,56.68,406.56,-950,25,341,10541.6940249508
-907.39,37.27,419.43,-1004,76,416,10550.2298095863
-916.55,26.91,421.72,-1007,133,452,10558.7655942219
-929.75,29.98,406.79,-1007,133,452,10567.3013788575
-953.87,49.21,389.93,-932,106,378,10575.8371634931
-983.64,80.74,387.42,-955,98,447,10584.3729481287
-1000.5,112.34,404.41,-875,31,363,10592.9087327643
-992.02,128.13,425.48,-827,-17,358,10601.4445173999
-961.01,118.15,433.18,-864,-76,376,10609.9803020355
-919.35,82.42,422.83,-864,-76,376,10618.516086671
-879.56,29.4,404.66,-876,-26,272,10627.0518713066
-853.66,-23.17,385.22,-917,31,394,10635.5876559422
-845.81,-55.47,368.63,-917,31,394,10644.1234405778
-855.15,-55.95,354.69,-1003,20,355,10652.6592252134
-880.2,-31.84,346.63,-1003,20,355,10661.195009849
-915.57,-1.03,347.3,-850,100,390,10669.7307944846
-948.52,22.38,355.44,-874,72,406,10678.2665791202
-962.54,38.14,364.5,-859,44,362,10686.8023637557
-947.76,50.8,371.7,-859,44,362,10695.3381483913
-911.12,60.86,376.3,-858,65,381,10703.8739330269
-873.96,64.21,379.1,-878,65,381,10712.4097176625
-851.21,62.22,379.11,-878,65,381,10720.9455022981
-847.18,60.26,378.11,-986,-7,331,10729.4812869337
-858.52,60.28,376.35,-923,-10,331,10738.0170715693
-879.57,54.03,375.65,-923,-10,331,10746.5528562049
-902.15,35.58,371.8,-946,73,377,10755.0886408404
-920.23,11.92,360.2,-1047,99,397,10763.624425476
-933.5,2.75,344.74,-1047,99,397,10772.1602101116
-952.84,18.33,337.36,-970,57,373,10780.6959947472
-981.9,49.89,346.16,-877,86,370,10789.2317793828
-1005.56,78.51,365.89,-877,86,370,10797.7675640184
-1001.32,91.84,383.13,-915,40,370,10806.303348654
-966.32,89.7,388.53,-931,20,368,10814.8391332896
-921.63,79.15,383.01,-905,35,360,10823.3749179251
-893.71,65.1,374.59,-905,35,360,10831.9107025607
-889.61,48.85,368.21,-990,5,389,10840.4464871963
-901.87,34.43,364.75,-1002,81,388,10848.9822718319
-920.49,27.23,363.05,-921,20,388,10857.5180564675
-938.86,29.42,364.13,-921,20,388,10866.0538411031
-948.88,36.58,369.43,-1024,-8,383,10874.5896257387
-950.29,37.85,376.25,-1152,-22,451,10883.1254103743
-959.81,26.38,382.99,-1078,52,369,10891.6611950098
-991.71,10.38,387.94,-829,131,430,10900.1969796454
-1035.63,6.57,392.36,-840,25,442,10908.732764281
-1052.91,23.18,398.69,-790,-48,386,10917.2685489166
-1006.12,46.45,406.89,-790,-48,386,10925.8043335522
-915.08,49.2,413.8,-1122,1,420,10934.3401181878
-838.18,26.89,409.7,-880,148,686,10942.8759028234
-824.54,1.88,403.13,-929,-86,392,10951.411687459
-870.82,-6.73,407.83,-929,-86,442,10959.9474720946
-929.4,-1.6,433.44,-805,99,482,10968.4832567301
-954.49,2.56,469.71,-805,99,482,10977.0190413657
-933.23,1.99,492.94,-805,-3,450,10985.5548260013
-885.19,8.92,492.6,-848,11,430,10994.0906106369
-837.48,28.26,476.33,-873,-28,465,11002.6263952725
-811.74,43.21,461.56,-873,-28,465,11011.1621799081
-814.4,35.09,454.83,-874,-6,506,11019.6979645437
-832.93,8.3,451.56,-874,25,506,11028.2337491793
-856.25,-17.21,451.21,-874,25,506,11036.7695338148
-873.05,-22.88,454.51,-891,52,573,11045.3053184504
-881.6,-9.9,467.85,-776,100,605,11053.841103086
-883.11,11.73,486.19,-739,81,588,11062.3768877216
-871.42,36.44,507.64,-739,81,588,11070.9126723572
-840.97,60.57,533.33,-739,81,588,11079.4484569928
-797.97,79.68,559.98,-773,67,628,11087.9842416284
-760.31,90.62,581.65,-740,-1,585,11096.520026264
-740,89.15,593.55,-694,-25,589,11105.0558108995
-736.28,73.43,598.03,-788,-1,589,11113.5915955351
-738.84,46.73,599.16,-745,-12,585,11122.1273801707
-738.7,16.47,599.25,-724,-31,566,11130.6631648063
-736.08,-7.74,597.22,-819,31,570,11139.1989494419
-737.99,-17.85,591.81,-819,31,570,11147.7347340775
-752.07,-15.89,583.3,-798,-45,623,11156.2705187131
-773.74,-8.83,571.76,-637,93,750,11164.8063033487
-789.74,-1.43,560.01,-732,107,853,11173.3420879842
-786.13,8.34,560.62,-732,107,853,11181.8778726198
-761.89,27.81,589.73,-673,152,843,11190.4136572554
-730.86,60.29,653.52,-672,133,852,11198.949441891
-706.85,99.07,737.68,-678,58,773,11207.4852265266
-694.34,128.64,813.89,-670,3,718,11216.0210111622
-687.88,135.15,855.59,-670,2,765,11224.5567957978
-680.79,113.29,856.56,-626,-53,685,11233.0925804334
-673.71,70.19,827.7,-626,-53,685,11241.6283650689
-666.91,22.06,786.93,-598,-11,722,11250.1641497045
-657.78,-19.05,747.97,-537,-18,739,11258.6999343401
-639.83,-42.17,717.82,-542,55,757,11267.2357189757
-613.66,-43.96,700.81,-542,55,757,11275.7715036113
-584.57,-27.18,698.52,-523,77,809,11284.3072882469
-558.49,1.66,709.5,-523,77,809,11292.8430728825
-539.12,33.78,727.31,-523,77,878,11301.3788575181
-531.17,57.43,747.29,-555,55,907,11309.9146421536
-531.86,67.92,770.31,-393,174,859,11318.4504267892
-532.21,71.41,798.63,-393,174,859,11326.9862114248
-519.58,80.9,832.04,-401,185,870,11335.5219960604
-488.03,104.36,861.15,-381,161,870,11344.057780696
-442.49,141.01,876.11,-381,161,870,11352.5935653316
-403.95,169.56,876.14,-511,8,875,11361.1293499672
-389.08,173.33,870.65,-316,213,810,11369.6651346028
-397.84,156.06,868.4,-316,213,810,11378.2009192383
-409.48,138.17,866.91,-282,56,886,11386.7367038739
-399.48,137.2,858.03,-282,56,974,11395.2724885095
-364.02,141.85,841.33,-374,-18,974,11403.8082731451
-321.83,130.48,833.03,-306,181,891,11412.3440577807
-296.26,99.16,848.16,-386,105,973,11420.8798424163
-300.78,69.18,884.49,-386,105,973,11429.4156270519
-327.01,66.57,922.94,-251,114,959,11437.9514116875
-353.32,89.3,944.77,-243,25,1030,11446.487196323
-358.97,107.89,949.65,-243,25,1030,11455.0229809586
-338.05,98.91,953.58,-165,275,929,11463.5587655942
-294.72,77.15,970.14,-219,251,862,11472.0945502298
-246.37,77.91,992.93,-279,185,880,11480.6303348654
-213.06,115.93,1002.14,-279,185,880,11489.166119501
-207.35,172.62,983.45,-279,185,880,11497.7019041366
-229.23,209.97,942.76,-199,218,856,11506.2376887722
-261.97,215.82,900.48,-115,262,884,11514.7734734077
-278.12,203.9,873,33,212,888,11523.3092580433
-256.35,199.45,862.38,16,281,973,11531.8450426789
-189.63,211.53,861.62,50,237,984,11540.3808273145
-98.1,231.1,866,-45,273,1008,11548.9166119501
-20.17,245.59,880.47,-45,273,1008,11557.4523965857
16.49,254.07,910.21,61,238,977,11565.9881812213
13.7,258.57,949.27,111,265,965,11574.5239658569
0.68,260.08,982.58,99,291,987,11583.0597504924
7.91,260.3,999.42,68,272,954,11591.595535128
40.48,259.76,998.6,68,272,954,11600.1313197636
77.51,262.38,990.35,24,373,845,11608.6671043992
91.73,272.41,978.07,24,293,1008,11617.2028890348
79.77,289.81,967.25,120,264,780,11625.7386736704
57.5,308.22,954.12,79,192,843,11634.274458306
45.31,313.24,936.98,79,192,843,11642.8102429416
48.57,295.03,913.32,149,210,863,11651.3460275772
62.28,258.5,884.36,240,210,863,11659.8818122127
84.26,216.77,856.88,240,210,863,11668.4175968483
113.66,189.27,838.74,218,404,928,11676.9533814839
151.21,189.11,835.04,378,368,925,11685.4891661195
193.94,220.83,845.11,378,368,925,11694.0249507551
242.63,274.14,863.1,378,319,918,11702.5607353907
294.77,328.96,885.33,244,319,918,11711.0965200263
339.51,361.89,904.58,235,321,907,11719.6323046619
359.66,364.33,921.07,191,296,834,11728.1680892974
341.67,346.63,927.26,158,284,887,11736.703873933
289.47,327.85,921.41,167,249,887,11745.2396585686
225.59,312.53,906.85,271,142,841,11753.7754432042
179.19,293.72,889.53,357,243,866,11762.3112278398
171.04,262.97,875.68,357,243,866,11770.8470124754
202.9,230.39,866.62,342,269,890,11779.382797111
259.17,211.33,861.74,334,254,892,11787.9185817466
312.95,214.8,860.08,396,281,882,11796.4543663821
346.96,234.56,862.36,391,275,891,11804.9901510177
360.63,256.26,869.19,355,253,891,11813.5259356533
366.95,269.56,877.92,355,253,891,11822.0617202889
374.33,273.08,885.41,328,250,876,11830.5975049245
374.5,270.84,889.13,271,217,856,11839.1332895601
360.08,264.24,889.98,442,163,851,11847.6690741957
339.02,250.39,888.6,442,229,845,11856.2048588313
331.31,231.24,882.62,405,229,854,11864.7406434668
348.79,213.21,871.91,405,229,854,11873.2764281024
380.35,206.34,859.21,405,229,864,11881.812212738
409.79,215.8,850.56,515,161,816,11890.3479973736
427.19,231.17,854.04,309,2,577,11898.8837820092
426.76,226.99,864.12,309,2,577,11907.4195666448
413.89,187.06,856.36,609,165,819,11915.9553512804
398.49,123.5,810.99,470,165,819,11924.491135916
400.82,74.53,737.59,470,165,819,11933.0269205515
424.94,67.48,680.55,331,86,723,11941.5627051871
456.45,96,676.07,442,194,835,11950.0984898227
468.87,131.74,719.89,442,194,835,11958.6342744583
453.14,155.58,771.9,417,154,834,11967.1700590939
427.81,166.95,803.07,377,26,680,11975.7058437295
411.1,168.09,813.46,377,26,680,11984.2416283651
402.19,152.3,811.79,458,109,836,11992.7774130007
396.72,120.74,798.68,671,183,867,12001.3131976362
398.27,86.55,776.14,490,-2,645,12009.8489822718
426.12,70.01,754.29,586,121,768,12018.3847669074
477.65,73.5,751.33,624,191,756,12026.920551543
532.35,85.43,762.44,624,191,756,12035.4563361786
570.71,100.34,768.5,665,259,790,12043.9921208142
593.67,125.97,759.38,621,189,758,12052.5279054498
611.83,164.49,747.9,635,170,748,12061.0636900854
628,202.1,748.15,635,161,743,12069.5994747209
637.23,218.28,759.32,668,141,736,12078.1352593565
638.59,208.56,767.18,668,141,736,12086.6710439921
637.33,184.16,763.51,668,95,715,12095.2068286277
644.2,160.59,752.85,669,93,691,12103.7426132633
655.82,140.15,743.36,643,115,720,12112.2783978989
667.66,122.35,733.41,643,115,720,12120.8141825345
673.24,109.17,723.55,526,118,694,12129.3499671701
665.85,102.83,715.06,526,118,694,12137.8857518056
642.02,104.33,709.52,526,118,694,12146.4215364412
602.83,110.87,706.94,530,149,705,12154.9573210768
560.14,118.16,704.79,576,95,687,12163.4931057124
529.13,124.97,701.17,576,95,687,12172.028890348
514.47,124.87,697.73,621,34,657,12180.5646749836
518.2,114.84,695.43,906,183,671,12189.1004596192
550.32,100.55,692.77,906,183,671,12197.6362442548
618.39,96.24,687.07,698,107,672,12206.1720288903
707.33,106.77,678.17,747,59,670,12214.7078135259
784.64,123.99,670.03,875,210,670,12223.2435981615
821.79,133.42,667.23,759,158,629,12231.7793827971
819.98,133.28,668.48,660,168,651,12240.3151674327
801.33,132.14,669.15,660,168,651,12248.8509520683
778.62,139.42,663.87,619,259,701,12257.3867367039
746.96,156.33,654.65,597,285,669,12265.9225213395
701.79,181.88,645.52,613,212,782,12274.458305975
648.83,211,646.28,619,160,678,12282.9940906106
608.67,235.14,663.05,756,148,562,12291.5298752462
598.13,239.79,690.5,756,148,562,12300.0656598818
617.02,220.89,708.13,710,171,677,12308.6014445174
655.48,188.05,699.82,775,89,562,12317.137229153
699.22,160.41,664.96,783,103,607,12325.6730137886
734.36,144,623.98,783,103,607,12334.2087984242
755.31,131.55,598.1,750,77,593,12342.7445830597
766.4,116.04,593.85,757,127,560,12351.2803676953
771.71,100.5,599.66,757,127,560,12359.8161523309
769.51,93.97,601.15,749,134,626,12368.3519369665
761.32,99.61,594.29,816,117,528,12376.8877216021
752.5,112.54,585.74,816,117,528,12385.4235062377
755.04,124.09,578.77,853,99,607,12393.9592908733
773.11,127.46,571.9,782,99,607,12402.4950755089
799.67,122.88,563.06,782,99,607,12411.0308601445
820.86,113.16,560.32,705,95,526,12419.56664478
822.73,103.46,566.86,677,115,563,12428.1024294156
800.43,98.04,579.74,677,115,563,12436.6382140512
758.87,97.46,587.46,677,115,576,12445.1739986868
711.4,100.9,582.01,760,124,576,12453.7097833224
676.82,106.32,569.49,868,144,519,12462.245567958
672.72,112.72,561.59,891,145,499,12470.7813525936
706.85,119.51,563.29,850,143,495,12479.3171372292
767.86,127.23,563.83,852,168,523,12487.8529218647
829.71,136.24,552.58,810,167,491,12496.3887065003
865.59,145.84,531.63,808,143,498,12504.9244911359
867.41,154.64,511.44,808,143,498,12513.4602757715
846.21,159.88,500.55,815,125,512,12521.9960604071
820.15,158.54,497.69,835,111,500,12530.5318450427
803.03,149.61,498.72,900,134,480,12539.0676296783
801.56,136.45,500.14,949,151,487,12547.6034143139
818.11,125.93,500.95,938,157,471,12556.1391989494
850.78,123.95,500.25,938,157,471,12564.674983585
892.59,131.67,495.63,938,166,490,12573.2107682206
929.56,144.13,487.23,840,147,498,12581.7465528562
947.68,154.82,478.21,792,148,507,12590.2823374918
941.18,159.61,473.92,792,148,507,12598.8181221274
910.8,158.17,476.05,649,145,531,12607.353906763
862.24,153.56,483.63,649,145,531,12615.8896913986
802.05,149.03,493.81,649,145,531,12624.4254760341
737.49,147.48,505.23,676,147,499,12632.9612606697
681.92,148.44,516.67,757,81,488,12641.4970453053
650.65,147.75,525.12,757,81,488,12650.0328299409
652.72,139.93,526.93,790,87,480,12658.5686145765
682.56,123.03,519.95,790,87,480,12667.1043992121
723.69,101.86,507,808,99,462,12675.6401838477
758.27,84.62,493.55,832,132,476,12684.1759684833
779.37,78.89,483.54,880,169,474,12692.7117531188
795.04,87.62,477.3,906,169,474,12701.2475377544
815.54,108.46,473.26,896,159,472,12709.78332239
844.03,134.13,470.6,842,138,490,12718.3191070256
872.52,154.93,469.46,842,138,490,12726.8548916612
887.79,163.77,470.56,826,126,483,12735.3906762968
884.58,160.39,476.19,797,129,372,12743.9264609324
867.05,149.86,479.53,751,77,595,12752.462245568
841.82,136.83,477.77,711,90,493,12760.9980302035
812.63,122.8,471.56,763,123,491,12769.5338148391
781.84,109.18,469.36,763,123,491,12778.0695994747
755,99.96,477.79,761,117,477,12786.6053841103
739.7,99.24,493.54,780,129,460,12795.1411687459
739.52,106.29,504.63,813,141,460,12803.6769533815
748.27,116.06,501.81,813,141,487,12812.2127380171
760.39,124.19,488.04,949,153,464,12820.7485226527
778.39,130.69,473.92,949,153,464,12829.2843072882
812.38,137.76,466.45,949,153,464,12837.8200919238
860.16,143.66,466.41,829,121,482,12846.3558765594
905.05,145.74,466.32,907,220,485,12854.891661195
928.28,146.4,466.31,907,220,485,12863.4274458306
925.22,152.52,466.59,805,177,492,12871.9632304662
906.82,168.96,469.83,805,177,462,12880.4990151018
884.72,189.6,476.44,778,114,462,12889.0347997374
861.28,200.16,482.74,764,92,472,12897.5705843729
834.1,189.99,483.51,747,100,496,12906.1063690085
804.32,162.15,477.69,747,100,496,12914.6421536441
779.1,128.56,471.38,692,65,461,12923.1779382797
760.26,101.81,470.11,690,138,486,12931.7137229153
742.71,86.39,474.82,690,138,486,12940.2495075509
720.57,82.52,479.85,767,235,521,12948.7852921865
699.8,93.44,481.13,801,249,514,12957.3210768221
694.64,122.2,480.5,825,250,514,12965.8568614576
710.23,161.12,483.56,825,250,514,12974.3926460932
745.62,201.09,491.31,939,396,593,12982.9284307288
789.26,237.29,501.14,817,347,562,12991.4642153644
829.77,273.48,511.63,846,275,534,13000
